Domain	GOA file	TaxID	Proteome file	Scientific Name
Viruses	4204733.H_pleomorphic_virus_10.goa	2507576	UP000290575_2507576.fasta	Halorubrum pleomorphic virus 10
Viruses	4204742.G_13.goa	1513258	UP000290584_1513258.fasta	Gammapapillomavirus 13
Viruses	4204758.L_chordovirus_1.goa	2200955	UP000290600_2200955.fasta	Lettuce chordovirus 1
Viruses	4204763.G_virus_H.goa	2045345	UP000290605_2045345.fasta	Grapevine virus H
Viruses	4204779.O_circular_virus-7.goa	1592127	UP000290621_1592127.fasta	Odonata-associated circular virus-7
Bacteria	4204782.P_bacterium_VG341.goa	2072026	UP000290624_2072026.fasta	Brevilactibacter flavus
Bacteria	4204790.M_bacterium_Isolate-002.goa	2489215	UP000290632_2489215.fasta	Muribaculaceae bacterium Isolate-002 (NCI)
Viruses	4204791.A_montensis_polyomavirus.goa	2163422	UP000290633_2163422.fasta	Akodon montensis polyomavirus
Viruses	4204793.C_swollen_shoot_CE_virus.goa	2056879	UP000290635_2056879.fasta	Cacao swollen shoot CE virus
Viruses	4204794.R_djiddensis_adomavirus_1.goa	2175117	UP000290636_2175117.fasta	Rhynchobatus djiddensis adomavirus 1
Viruses	4204800.O_circular_virus-10.goa	1592110	UP000290642_1592110.fasta	Odonata-associated circular virus-10
Viruses	4204802.A_mellifera_associated_microvirus_5.goa	2494780	UP000290644_2494780.fasta	Apis mellifera associated microvirus 5
Bacteria	4204807.B_bacterium_B16-10.goa	1548597	UP000290649_1548597.fasta	Anaerobacillus alkaliphilus
Viruses	4204813.A_luteovirus.goa	2054409	UP000290655_2054409.fasta	Apple-associated luteovirus
Bacteria	4204815.A_sp_CECT_8987.goa	2044504	UP000290657_2044504.fasta	Candidatus Marinarcus aquaticus
Viruses	4204817.E_dorsatum_papillomavirus_2.goa	2268125	UP000290659_2268125.fasta	Erethizon dorsatum papillomavirus 2
Viruses	4204819.E_radiata-associated_virus_5.goa	2480195	UP000290661_2480195.fasta	Ecklonia radiata-associated virus 5
Viruses	4204822.C_Tombus-like_virus.goa	2304516	UP000290664_2304516.fasta	Culex-associated Tombus-like virus
Viruses	4204833.C_virus_1.goa	2480172	UP000290675_2480172.fasta	Cragig virus 1
Viruses	4204842.G_glis_polyomavirus_1.goa	2170404	UP000290684_2170404.fasta	Glis glis polyomavirus 1
Viruses	4204851.A_phage_Elesar.goa	2510522	UP000290693_2510522.fasta	Arthrobacter phage Elesar
Viruses	4204853.P_phage_vB_PstP_PS3.goa	2508090	UP000290695_2508090.fasta	Providencia phage vB PstP PS3
Viruses	4204870.W_frogfish_arenavirus_2.goa	2116467	UP000290712_2116467.fasta	Wenling frogfish arenavirus 2
Viruses	4204875.P_ginseng_flexivirus_1.goa	2303411	UP000290717_2303411.fasta	Panax ginseng flexivirus 1
Viruses	4204877.A_luteovirus_1.goa	2170544	UP000290719_2170544.fasta	Apple luteovirus 1
Viruses	4204886.P_fruit_chlorotic_mottle_virus.goa	2162638	UP000290728_2162638.fasta	Passion fruit chlorotic mottle virus
Viruses	4204895.E_virus.goa	2072209	UP000290737_2072209.fasta	Esparto virus
Viruses	4204897.S_associaed_virus.goa	2282646	UP000290739_2282646.fasta	Stipagrostis associaed virus
Viruses	4204904.G_phage_Vasanti.goa	2502431	UP000290746_2502431.fasta	Gordonia phage Vasanti
Viruses	4204908.R_americanum_virus_A.goa	1569057	UP000290750_1569057.fasta	Ribes americanum virus A
Bacteria	4204917.b_RmlP026.goa	2316528	UP000290759_2316528.fasta	Lichenibacterium minor
Bacteria	4204922.F_sp_A1.goa	2283630	UP000290764_2283630.fasta	Fusibacter sp. A1
Viruses	4204954.S_phage_Euratis.goa	2510569	UP000290796_2510569.fasta	Streptomyces phage Euratis
Viruses	4204955.E_fuscus_gammaherpesvirus.goa	2035399	UP000290797_2035399.fasta	Eptesicus fuscus gammaherpesvirus
Viruses	4204963.M_molossus_papillomavirus_1.goa	1959848	UP000290805_1959848.fasta	Molossus molossus papillomavirus 1
Eukaryota	4204967.S_bovis.goa	6184	UP000290809_6184.fasta	Schistosoma bovis
Bacteria	4204973.M_glycophilum.goa	171285	UP000290815_171285.fasta	Mycoplasmopsis glycophila
Viruses	4204976.P_notoginseng_virus_B.goa	2248770	UP000290818_2248770.fasta	Panax notoginseng virus B
Viruses	4204987.D_nummularia-associated_virus.goa	2303485	UP000290829_2303485.fasta	Dioscorea nummularia-associated virus
Viruses	4204989.G_8_1.goa	1175850	UP000290831_1175850.fasta	Gammapapillomavirus 8
Viruses	4204997.M_mulatta_papillomavirus_5.goa	2364645	UP000290839_2364645.fasta	Macaca mulatta papillomavirus 5
Viruses	4205005.A_odoratum_amalgavirus_1.goa	2065797	UP000290847_2065797.fasta	Anthoxanthum odoratum amalgavirus 1
Bacteria	4205006.P_tournemirensis.goa	699437	UP000290848_699437.fasta	Arcticibacter tournemirensis
Viruses	4205013.S_canaria_papillomavirus_1.goa	2094713	UP000290855_2094713.fasta	Serinus canaria papillomavirus 1
Viruses	4205016.S_tetravirus.goa	2006394	UP000290858_2006394.fasta	Shinobi tetravirus
Bacteria	4205034.M_columbinasale.goa	114880	UP000290876_114880.fasta	Mycoplasmopsis columbinasalis
Viruses	4205041.S_phage_phi-m461.goa	571950	UP000290883_571950.fasta	Streptococcus phage phi-m46.1
Bacteria	4205047.M_sp_MMS17-SY002.goa	2507538	UP000290889_2507538.fasta	Muriicola soli
Eukaryota	4205058.B_naardenensis.goa	13370	UP000290900_13370.fasta	Brettanomyces naardenensis
Bacteria	4205067.A_hippikon.goa	264636	UP000290909_264636.fasta	Acholeplasma hippikon
Viruses	4205068.C_oleifera_amalgavirus_1.goa	2069319	UP000290910_2069319.fasta	Camellia oleifera amalgavirus 1
Archaea	4205090.M_taiwanensis.goa	1550565	UP000290932_1550565.fasta	Methanoculleus taiwanensis
Bacteria	4205116.S_sp_CHR27.goa	2506423	UP000290958_2506423.fasta	Sphingobium fluviale
Bacteria	4205118.L_sp_HS1-25.goa	2485000	UP000290960_2485000.fasta	Lutibacter sp. HS1-25
Viruses	4205119.O_circular_virus-14.goa	1592114	UP000290961_1592114.fasta	Odonata-associated circular virus-14
Viruses	4205129.S_phage_Nerdos.goa	2510519	UP000290971_2510519.fasta	Streptomyces phage Nerdos
Bacteria	4205132.C_sp_NIES-4101.goa	2005461	UP000290974_2005461.fasta	Calothrix sp. NIES-4101
Viruses	4205134.B_4.goa	334208	UP000290976_334208.fasta	Betapapillomavirus 4
Viruses	4205136.C_papillomavirus_22.goa	2304620	UP000290978_2304620.fasta	Canine papillomavirus 22
Viruses	4205139.S_phage_WheeHeim.goa	2500797	UP000290981_2500797.fasta	Streptomyces phage WheeHeim
Viruses	4205140.P_larvata_circovirus.goa	2294094	UP000290982_2294094.fasta	Paguma larvata circovirus
Viruses	4205141.E_virus_1.goa	2480175	UP000290983_2480175.fasta	Elicom virus 1
Bacteria	4205143.M_citelli.goa	171281	UP000290985_171281.fasta	Mycoplasmopsis citelli
Viruses	4205151.Y_mate-associated_circular_DNA_virus_1.goa	2219873	UP000290993_2219873.fasta	Yerba mate-associated circular DNA virus 1
Viruses	4205153.A_seed-borne_latent_virus.goa	2560282	UP000290995_2560282.fasta	Actinidia seed borne latent virus
Eukaryota	4205158.C_hircus.goa	9925	UP000291000_9925.fasta	Capra hircus
Eukaryota	4205178.G_agassizii.goa	38772	UP000291020_38772.fasta	Gopherus agassizii (Agassiz's desert tortoise)
Eukaryota	4205180.U_americanus.goa	9643	UP000291022_9643.fasta	Ursus americanus
Viruses	4205226.E_phage_ZCEC5.goa	2530021	UP000291068_2530021.fasta	Escherichia phage ZCEC5
Bacteria	4205230.M_sp_5H.goa	1937191	UP000291072_1937191.fasta	Mycoplasma todarodis
Eukaryota	4205242.V_angularis_var_angularis.goa	157739	UP000291084_157739.fasta	Vigna angularis var. angularis
Bacteria	4205257.S_sp_AAP5.goa	1523415	UP000291099_1523415.fasta	Sphingomonas sp. AAP5
Eukaryota	4205274.P_multistriata.goa	183589	UP000291116_183589.fasta	Pseudo-nitzschia multistriata
Bacteria	4205347.N_iriomotensis.goa	715784	UP000291189_715784.fasta	Nocardioides iriomotensis
Bacteria	4205360.A_bacterium_1_2_3_4_5_6_7_8_9.goa	1913988	UP000291202_1913988.fasta	Alphaproteobacteria bacterium
Bacteria	4205377.C_bacterium_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_33.goa	1978230	UP000291219_1978230.fasta	Caulobacteraceae bacterium
Viruses	4205403.E_phage_PHB10.goa	2530035	UP000291245_2530035.fasta	Escherichia phage PHB10
Bacteria	4205417.A_sp_FW100M-8.goa	2509455	UP000291259_2509455.fasta	Agromyces protaetiae
Bacteria	4205427.C_Borkfalki_ceftriaxensis.goa	2508949	UP000291269_2508949.fasta	Candidatus Borkfalkia ceftriaxoniphila
Bacteria	4205432.R_endosymbiont_of_Peranema_trichophorum.goa	2486577	UP000291274_2486577.fasta	Rickettsiales endosymbiont of Peranema trichophorum
Bacteria	4205459.O_cellulosilytica.goa	1429082	UP000291301_1429082.fasta	Oricola cellulosilytica
Eukaryota	4205501.L_striatella.goa	195883	UP000291343_195883.fasta	Laodelphax striatellus
Bacteria	4205548.B_sp_JS7-9.goa	1605368	UP000291390_1605368.fasta	Bowmanella sp. JS7-9
Eukaryota	4205562.H_magnivora_1.goa	148818	UP000291404_148818.fasta	Hamiltosporidium magnivora
Eukaryota	4205572.M_sp_GIB2.goa	2211647	UP000291414_2211647.fasta	Monosporascus sp. GIB2
Bacteria	4205602.R_sp_D18.goa	2545632	UP000291444_2545632.fasta	Rheinheimera sp. D18
Bacteria	4205603.C_bacterium_4.goa	2026724	UP000291445_2026724.fasta	Chloroflexi bacterium
Bacteria	4205627.E_rhizosphaerae.goa	1670831	UP000291469_1670831.fasta	Egibacter rhizosphaerae
Bacteria	4205629.S_bacterium_3.goa	2053615	UP000291471_2053615.fasta	Spirochaetia bacterium
Bacteria	4205652.S_sp_X16XC17.goa	2316646	UP000291494_2316646.fasta	Streptococcus sp. X16XC17
Bacteria	4205720.X_bacterium_AQ6-296.goa	2511995	UP000291562_2511995.fasta	Pseudolysobacter antarcticus
Bacteria	4205745.B_bacterium_1.goa	2072420	UP000291587_2072420.fasta	Bradyrhizobiaceae bacterium
Bacteria	4205749.P_sediminis_DSM_45779.goa	1397368	UP000291591_1397368.fasta	Pseudonocardia sediminis
Bacteria	4205771.H_sp_Dub.goa	2528245	UP000291613_2528245.fasta	Hansschlegelia quercus
Viruses	4205840.C_genetic_element_sp_17.goa	2202954	UP000292833_2202954.fasta	Circular genetic element sp.
Bacteria	4205916.X_sp_2JSPR-7.goa	2509459	UP000291758_2509459.fasta	Xylanimonas allomyrinae
Bacteria	4205927.M_bacterium_1_2.goa	2026763	UP000291769_2026763.fasta	Myxococcales bacterium
Bacteria	4205980.D_soli.goa	522319	UP000291822_522319.fasta	Dyella soli
Bacteria	4206014.A_sp_S39.goa	2509720	UP000291856_2509720.fasta	Arthrobacter sp. S39
Archaea	4206059.a_1_2_3_4_5.goa	1906665	UP000291901_1906665.fasta	archaeon
Viruses	4206077.G_glandarius_associated_circular_virus_1.goa	2006642	UP000201767_2006642.fasta	Garrulus glandarius associated circular virus 1
Bacteria	4206091.P_tarda.goa	433330	UP000291933_433330.fasta	Propioniciclava tarda
Bacteria	4206161.A_sp_8-3EHSu.goa	2510978	UP000292003_2510978.fasta	Amycolatopsis suaedae
Bacteria	4206171.R_sp_ABRD24.goa	2507582	UP000292013_2507582.fasta	Rhodococcus sp. ABRD24
Eukaryota	4206210.A_verrucosus.goa	1661398	UP000292052_1661398.fasta	Asbolus verrucosus
Eukaryota	4206240.D_squalens_CBS_464.89.goa	114155	UP000292082_114155.fasta	Dichomitus squalens
Bacteria	4206276.X_sp_FW10M-9.goa	2509457	UP000292118_2509457.fasta	Xylanimonas protaetiae
Bacteria	4206278.A_sp_KMB7.goa	2528630	UP000292120_2528630.fasta	Aquabacterium lacunae
Bacteria	4206313.C_bacterium_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_57.goa	1871071	UP000292155_1871071.fasta	Comamonadaceae bacterium
Viruses	4206318.F_phage_Fnu1.goa	2530024	UP000292160_2530024.fasta	Fusobacterium phage Fnu1
Bacteria	4206384.X_bacterium.goa	1926873	UP000292226_1926873.fasta	Xanthomonadaceae bacterium
Bacteria	4206393.S_sp_M2.goa	2498135	UP000292235_2498135.fasta	Streptomonospora litoralis
Bacteria	4206420.A_brevivitae.goa	323412	UP000292262_323412.fasta	Aquimarina brevivitae
Eukaryota	4206440.H_tvaerminnensis_1.goa	1176355	UP000292282_1176355.fasta	Hamiltosporidium tvaerminnensis
Bacteria	4206490.A_bacterium_1_2_3_4.goa	2021368	UP000292332_2021368.fasta	Alcaligenaceae bacterium
Bacteria	4206493.R_sp_SYP-B2431.goa	2496640	UP000292335_2496640.fasta	Roseococcus sp. SYP-B2431
Bacteria	4206530.H_pacifica.goa	1080224	UP000292372_1080224.fasta	Hyunsoonleella pacifica
Bacteria	4206531.P_sinopodophylli.goa	1837344	UP000292373_1837344.fasta	Brevilactibacter sinopodophylli
Bacteria	4206581.F_keumensis.goa	1435465	UP000292423_1435465.fasta	Fluviicoccus keumensis
Bacteria	4206582.A_sp_B3-10.goa	2545455	UP000292424_2545455.fasta	Arachidicoccus sp. B3-10
Viruses	4206595.E_phage_vB_EauM-23.goa	2546569	UP000292437_2546569.fasta	Exiguobacterium phage vB_EauM-23
Eukaryota	4206605.M_aff_pulcherrima.goa	2163413	UP000292447_2163413.fasta	Metschnikowia aff. pulcherrima
Bacteria	4206610.S_sp_AM-2504.goa	1946	UP000292452_1946.fasta	Streptomyces kasugaensis
Eukaryota	4206630.M_sp_CRB-8-3.goa	2211644	UP000292472_2211644.fasta	Monosporascus sp. CRB-8-3
Bacteria	4206663.C_bacterium.goa	2026729	UP000292505_2026729.fasta	Cytophagaceae bacterium
Bacteria	4206665.B_saxobsidens.goa	138336	UP000292507_138336.fasta	Blastococcus saxobsidens
Eukaryota	4206667.M_sp_MC13-8B.goa	2211646	UP000292509_2211646.fasta	Monosporascus sp. MC13-8B
Eukaryota	4206684.M_sp_5C6A.goa	2211642	UP000292526_2211642.fasta	Monosporascus sp. 5C6A
Bacteria	4206687.G_bacterium.goa	1913989	UP000292529_1913989.fasta	Gammaproteobacteria bacterium
Bacteria	4206705.S_seoulensis.goa	73044	UP000292547_73044.fasta	Streptomyces seoulensis
Bacteria	4206713.S_sp_BK239.goa	2512155	UP000292555_2512155.fasta	Streptomyces sp. BK239
Bacteria	4206722.K_cinnamomea.goa	349313	UP000292564_349313.fasta	Krasilnikovia cinnamomea
Archaea	4206738.M_sp_FWC-SCC2.goa	2052832	UP000292580_2052832.fasta	Methanofollis fontis
Bacteria	4206843.Z_halotolerans.goa	370736	UP000292685_370736.fasta	Zhihengliuella halotolerans
Bacteria	4206844.A_atrinae.goa	592376	UP000292686_592376.fasta	Agromyces atrinae
Eukaryota	4206860.S_ochraceum.goa	92696	UP000292702_92696.fasta	Steccherinum ochraceum
Bacteria	4206939.A_bacterium_SA-279.goa	1549641	UP000292781_1549641.fasta	Siculibacillus lacustris
Bacteria	4206941.S_bacterium_1_2_3_4_5_6_7.goa	1978525	UP000292783_1978525.fasta	Sphingomonadales bacterium
Eukaryota	4206953.M_sp_mg162.goa	1081914	UP000292795_1081914.fasta	Monosporascus sp. mg162
Bacteria	4206982.B_sp_Leo170.goa	1571199	UP000292824_1571199.fasta	Bradyrhizobium sp. Leo170
Bacteria	4206988.S_bacterium.goa	2044944	UP000292830_2044944.fasta	Sphingobacteriales bacterium
Bacteria	4207044.W_sp_26KH-42.goa	2506420	UP000292886_2506420.fasta	Periweissella cryptocerci
Bacteria	4207085.C_caecimuris.goa	1796618	UP000292927_1796618.fasta	Cuneatibacter caecimuris
Bacteria	4207116.E_modestus.goa	388466	UP000292958_388466.fasta	Edaphobacter modestus
Archaea	4207145.E_archaeon.goa	2026739	UP000292987_2026739.fasta	Euryarchaeota archaeon
Bacteria	4207194.A_sp_C605018-01-1.goa	2529275	UP000293036_2529275.fasta	Arcanobacterium bovis
Bacteria	4207229.A_sp_IC_218.goa	2545468	UP000293071_2545468.fasta	Aeromicrobium sp. IC_218
Bacteria	4207300.P_sp_N2SHLJ1.goa	2527873	UP000293142_2527873.fasta	Paenibacillus thalictri
Bacteria	4207303.S_sp_IMCC34102.goa	2510647	UP000293145_2510647.fasta	Salipiger sp. IMCC34102
Bacteria	4207307.C_bacterium_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_49.goa	1869212	UP000293149_1869212.fasta	Chitinophagaceae bacterium
Bacteria	4207449.N_ganghwensis.goa	252230	UP000293291_252230.fasta	Nocardioides ganghwensis
Bacteria	4207505.P_sp_RP-1-14.goa	2530453	UP000293347_2530453.fasta	Pedobacter psychroterrae
Eukaryota	4207518.M_ibericus.goa	155417	UP000293360_155417.fasta	Monosporascus ibericus
Viruses	4207537.G_phage_Walrus.goa	2517927	UP000293379_2517927.fasta	Gordonia phage Walrus
Bacteria	4207558.P_bacterium.goa	1977087	UP000293400_1977087.fasta	Proteobacteria bacterium
Viruses	4207588.M_phage_Pharaoh.goa	2530140	UP000293430_2530140.fasta	Mycobacterium phage Pharaoh
Bacteria	4207591.L_mobilis.goa	47994	UP000293433_47994.fasta	Leptothrix mobilis
Bacteria	4207678.P_sp_GY0581.goa	2528244	UP000293520_2528244.fasta	Paracoccus subflavus
Bacteria	4207708.C_Finniella_inopinata.goa	1696036	UP000293550_1696036.fasta	Candidatus Finniella inopinata
Bacteria	4207725.V_bacterium_1_2_3.goa	2026800	UP000293567_2026800.fasta	Verrucomicrobiaceae bacterium
Bacteria	4207726.P_sp_FW100M-2.goa	2509456	UP000293568_2509456.fasta	Paenibacillus protaetiae
Bacteria	4207741.C_bacterium_103A-SOEBACH.goa	2516559	UP000293583_2516559.fasta	Aquirufa antheringensis
Viruses	4207754.E_phage_VT1-Sakai.goa	462299	UP000293596_462299.fasta	Enterobacteria phage VT1-Sakai
Bacteria	4207796.M_rhizosphaerae.goa	598652	UP000293638_598652.fasta	Motilibacter rhizosphaerae
Bacteria	4207807.A_sp_KUL49.goa	2480798	UP000293649_2480798.fasta	Alteromonas sp. KUL49
Bacteria	4207820.S_sp_F001.goa	1510026	UP000293662_1510026.fasta	Streptomyces sp. F001
Bacteria	4207822.F_bacterium_144Ye.goa	2510794	UP000293664_2510794.fasta	Flavobacteriaceae bacterium 144Ye
Bacteria	4207829.R_subsaxonicus.goa	457575	UP000293671_457575.fasta	Rivibacter subsaxonicus
Bacteria	4207877.R_porphyridii.goa	1852022	UP000293719_1852022.fasta	Roseitalea porphyridii
Viruses	4207886.V_phage_Rostov_7.goa	2544946	UP000293728_2544946.fasta	Vibrio phage Rostov 7
Bacteria	4207922.C_sp_HLT2-17.goa	1259133	UP000293764_1259133.fasta	Cellulomonas sp. HLT2-17
Bacteria	4207960.b_1_2_3_4_5_6.goa	1869227	UP000293802_1869227.fasta	bacterium
Eukaryota	4207989.M_sp_MG133.goa	2211645	UP000293831_2211645.fasta	Monosporascus sp. MG133
Bacteria	4208010.X_ulmi.goa	228973	UP000293852_228973.fasta	Xylanibacterium ulmi
Bacteria	4208023.A_albus.goa	205332	UP000293865_205332.fasta	Agromyces albus
Bacteria	4208032.P_ginsenosidimutans.goa	661488	UP000293874_661488.fasta	Pseudobacter ginsenosidimutans
Bacteria	4208045.E_bacterium_CFH_75059.goa	2528174	UP000293887_2528174.fasta	Erythrobacteraceae bacterium CFH 75059
Bacteria	4208047.M_sp_DPC7161.goa	2507060	UP000293889_2507060.fasta	Macrococcus sp. DPC7161
Archaea	4208081.M_archaeon.goa	2250255	UP000293923_2250255.fasta	Methanosarcinales archaeon
Bacteria	4208084.T_sp_IMCC6043.goa	2510645	UP000293926_2510645.fasta	Tropicimonas sp. IMCC6043
Bacteria	4208153.M_sp_DFW100M-13.goa	2509458	UP000293995_2509458.fasta	Microbacterium protaetiae
Bacteria	4208197.D_sp_147Ba.goa	2510111	UP000294039_2510111.fasta	Dermacoccus sp. 147Ba
Bacteria	4208254.L_sp_IMCC34160.goa	2510646	UP000294096_2510646.fasta	Loktanella sp. IMCC34160
Bacteria	4208350.M_sp_PE.goa	1937190	UP000294192_1937190.fasta	Mycoplasma marinum
Bacteria	4208352.G_sp_RP-3-7.goa	2668039	UP000294194_2668039.fasta	Glaciihabitans arcticus
Bacteria	4208358.B_sp_HC11ba.goa	1245441	UP000294200_1245441.fasta	Paraburkholderia steynii
Viruses	4208364.K_phage_ST405-OXA48phi11.goa	2516434	UP000294206_2516434.fasta	Klebsiella phage ST405-OXA48phi1.1
Eukaryota	4208403.M_sp_CRB-9-2.goa	2211643	UP000294245_2211643.fasta	Monosporascus sp. CRB-9-2
Bacteria	4208415.H_rhizosphaerae.goa	1872711	UP000294257_1872711.fasta	Herbihabitans rhizosphaerae
Bacteria	4208450.P_antarctica.goa	417367	UP000294292_417367.fasta	Paenisporosarcina antarctica
Archaea	4208457.C_Nitrosocosmicus_franklandus.goa	1798806	UP000294299_1798806.fasta	Candidatus Nitrosocosmicus franklandus
Bacteria	4208467.S_gladiatoris.goa	2143	UP000294309_2143.fasta	Spiroplasma gladiatoris
Bacteria	4208479.L_sp_HSLZ-75.goa	1720083	UP000294321_1720083.fasta	Acetilactobacillus jinshanensis
Viruses	4208482.N.goa	1229325	UP000204598_1229325.fasta	Niminivirus
Bacteria	4208518.M_tundrae.goa	227605	UP000294360_227605.fasta	Methylocella tundrae
Bacteria	4208577.C_sp_NBC122.goa	2547600	UP000294419_2547600.fasta	Chryseobacterium salivictor
Viruses	4208589.C_blood-associated_circovirus-like_virus.goa	2077298	UP000289922_2077298.fasta	Cattle blood-associated circovirus-like virus
Bacteria	4208620.C_Erwinia_haradaeae_ErCipseudotaxifoliae.goa	1922217	UP000294462_1922217.fasta	Candidatus Erwinia haradaeae
Bacteria	4208622.C_Kentron_sp_G_1_2.goa	2126341	UP000294464_2126341.fasta	Candidatus Kentron sp. G
Bacteria	4208638.H_duriensis.goa	1527608	UP000294480_1527608.fasta	Hydromonas duriensis
Viruses	4208649.K_phage_ST101-KPC2phi61.goa	2555909	UP000294491_2555909.fasta	Klebsiella phage ST101-KPC2phi6.1
Bacteria	4208656.D_silviterrae.goa	1539049	UP000294498_1539049.fasta	Dinghuibacter silviterrae
Bacteria	4208658.L_sp_N42.goa	2545719	UP000294500_2545719.fasta	Lysobacter sp. N42
Bacteria	4208660.S_sp_8K308.goa	2530388	UP000294502_2530388.fasta	Streptomyces sp. 8K308
Bacteria	4208671.A_sp_H3C3.goa	2530368	UP000294513_2530368.fasta	Actinomadura rubrisoli
Viruses	4208678.M_phage_Charm.goa	2517942	UP000294520_2517942.fasta	Mycobacterium phage Charm
Eukaryota	4208688.B_lactucae.goa	4779	UP000294530_4779.fasta	Bremia lactucae
Bacteria	4208691.S_sp_CZ-2.goa	2557994	UP000294533_2557994.fasta	Sphingobacterium sp. CZ-2
Bacteria	4208703.N_hydrolytica.goa	680378	UP000294545_680378.fasta	Natranaerovirga hydrolytica
Bacteria	4208705.O_diazotrophicus.goa	1920512	UP000294547_1920512.fasta	Oharaeibacter diazotrophicus
Bacteria	4208716.I_fluminis.goa	467091	UP000294558_467091.fasta	Ilumatobacter fluminis
Bacteria	4208725.K_paraultunense.goa	1278232	UP000294567_1278232.fasta	Keratinibaculum paraultunense
Viruses	4208726.S_phage_Buco.goa	2530183	UP000294568_2530183.fasta	Shigella phage Buco
Viruses	4208730.K_phage_ST11-VIM1phi82.goa	2555911	UP000294572_2555911.fasta	Klebsiella phage ST11-VIM1phi8.2
Bacteria	4208733.T_denitrificans.goa	1501432	UP000294575_1501432.fasta	Thiopseudomonas denitrificans
Bacteria	4208746.C_Cloacimonetes_bacterium.goa	2593015	UP000294588_2593015.fasta	Candidatus Syntrophosphaera thermopropionivorans
Bacteria	4208751.A_commune.goa	70586	UP000294593_70586.fasta	Aquabacterium commune
Bacteria	4208757.P_gallinarii.goa	634155	UP000294599_634155.fasta	Pseudofulvimonas gallinarii
Viruses	4208759.K_phage_ST13-OXA48phi121.goa	2510464	UP000294601_2510464.fasta	Klebsiella phage ST13-OXA48phi12.1
Viruses	4208766.K_phage_ST13-OXA48phi122.goa	2510465	UP000294608_2510465.fasta	Klebsiella phage ST13-OXA48phi12.2
Bacteria	4208772.S_woodruffii.goa	1078050	UP000294614_1078050.fasta	Seleniivibrio woodruffii
Bacteria	4208774.P_bauzanensis.goa	653929	UP000294616_653929.fasta	Albibacterium bauzanense
Viruses	4208775.K_phage_ST147-VIM1phi72.goa	2555912	UP000294617_2555912.fasta	Klebsiella phage ST147-VIM1phi7.2
Bacteria	4208783.T_sp_J25.goa	2094121	UP000294625_2094121.fasta	Treponema sp. J25
Viruses	4208793.K_phage_ST899-OXA48phi172.goa	2510459	UP000294635_2510459.fasta	Klebsiella phage ST899-OXA48phi17.2
Bacteria	4208803.M_sp_BK668.goa	2512118	UP000294645_2512118.fasta	Microbacterium sp. BK668
Bacteria	4208808.M_thermohalophilus.goa	1324956	UP000294650_1324956.fasta	Melghiribacillus thermohalophilus
Bacteria	4208820.S_sp_S4J41.goa	2546227	UP000294662_2546227.fasta	Antarcticimicrobium sediminis
Bacteria	4208821.N_sp_S3-V5DH.goa	2485166	UP000294663_2485166.fasta	Neorhizobium sp. S3-V5DH
Bacteria	4208822.A_spiritensis.goa	933073	UP000294664_933073.fasta	Aquabacter spiritensis
Bacteria	4208850.P_soli.goa	1917182	UP000294692_1917182.fasta	Paracandidimonas soli
Bacteria	4208860.V_psittacicida.goa	203482	UP000294702_203482.fasta	Volucribacter psittacicida
Viruses	4208865.K_phage_ST16-OXA48phi53.goa	2510482	UP000294707_2510482.fasta	Klebsiella phage ST16-OXA48phi5.3
Bacteria	4208897.J_sp_5K138.goa	2530372	UP000294739_2530372.fasta	Jiangella asiatica
Bacteria	4208935.C_endosymbiont_of_Culicoides_punctatus.goa	2304601	UP000294777_2304601.fasta	Cardinium endosymbiont of Culicoides punctatus
Bacteria	4208954.L_aestuarii.goa	453837	UP000294796_453837.fasta	Luteimonas aestuarii
Bacteria	4208960.M_lamae.goa	198484	UP000294802_198484.fasta	Macrococcus lamae
Bacteria	4208971.H_fasciatum.goa	35700	UP000294813_35700.fasta	Heliophilum fasciatum
Bacteria	4208984.T_sp_HSM_34.goa	2552945	UP000294826_2552945.fasta	Thalassotalea sp. HSM 43
Bacteria	4208987.O_bacterium_SA-152.goa	1549640	UP000294829_1549640.fasta	Sapientia aquatica
Bacteria	4208988.A_hydrogenigenes.goa	979970	UP000294830_979970.fasta	Acetobacteroides hydrogenigenes
Bacteria	4208990.S_fodinae.goa	552357	UP000294832_552357.fasta	Shewanella fodinae
Bacteria	4208999.B_hudsonensis.goa	109472	UP000294841_109472.fasta	Bisgaardia hudsonensis
Viruses	4209004.V_phage_Mimir87.goa	2530052	UP000294846_2530052.fasta	Virgibacillus phage Mimir87
Bacteria	4209008.D_sp_AR-3-6.goa	2541721	UP000294850_2541721.fasta	Dyadobacter psychrotolerans
Bacteria	4209011.N_sp_MMS17-SY207-3.goa	2518371	UP000294853_2518371.fasta	Nocardioides seonyuensis
Archaea	4209013.M_blatticola.goa	91560	UP000294855_91560.fasta	Methanimicrococcus blatticola
Bacteria	4209020.D_fugitiva.goa	328517	UP000294862_328517.fasta	Dokdonella fugitiva
Bacteria	4209039.C_lactis.goa	659006	UP000294881_659006.fasta	Camelimonas lactis
Bacteria	4209045.C_flava.goa	634765	UP000294887_634765.fasta	Cocleimonas flava
Bacteria	4209052.N_sp_MMS17-SY117.goa	2518370	UP000294894_2518370.fasta	Nocardioides euryhalodurans
